session_id,session_date,city,station_id,operator,charger_type,energy_kwh,duration_min,revenue
4516,2024-03-16,Delhi,DEL-01,ChargeGrid,Fast,21.06,103.2,463.32
4517,2024-03-16,Delhi,DEL-01,ChargeGrid,Fast,27.28,112.8,600.16
4518,2024-03-16,Delhi,DEL-01,VoltNow,Standard,16.14,39.9,193.68
4519,2024-03-16,Delhi,DEL-01,VoltNow,Standard,17.57,109.5,210.84
4520,2024-03-16,Delhi,DEL-01,VoltNow,Fast,7.84,107.6,172.48
4521,2024-03-16,Delhi,DEL-01,VoltNow,Fast,22.7,104.3,499.4
4522,2024-03-16,Delhi,DEL-01,VoltNow,Fast,17.1,25.0,376.2
4523,2024-03-16,Delhi,DEL-02,VoltNow,Standard,25.82,21.0,309.84
4524,2024-03-16,Delhi,DEL-02,VoltNow,Fast,21.42,65.5,471.24
4525,2024-03-16,Delhi,DEL-02,VoltNow,Fast,10.5,115.0,231.0
4526,2024-03-16,Delhi,DEL-02,VoltNow,Fast,7.5,77.8,165.0
4527,2024-03-16,Delhi,DEL-02,ChargeGrid,Standard,33.36,45.5,400.32
4528,2024-03-16,Mumbai,MUM-01,VoltNow,Fast,15.57,115.0,342.54
4529,2024-03-16,Mumbai,MUM-01,VoltNow,Fast,18.18,40.9,399.96
4530,2024-03-16,Mumbai,MUM-01,ChargeGrid,Standard,23.73,108.5,284.76
4531,2024-03-16,Mumbai,MUM-02,ChargeGrid,Fast,19.9,87.1,437.8
4532,2024-03-16,Mumbai,MUM-02,ChargeGrid,Standard,31.64,74.2,379.68
4533,2024-03-16,Mumbai,MUM-02,VoltNow,Fast,28.21,119.7,620.62
4534,2024-03-16,Mumbai,MUM-02,VoltNow,Standard,29.32,29.9,351.84
4535,2024-03-16,Mumbai,MUM-02,VoltNow,Fast,22.43,55.1,493.46
4536,2024-03-16,Mumbai,MUM-02,ChargeGrid,Fast,29.83,105.5,656.26
4537,2024-03-16,Mumbai,MUM-02,VoltNow,Standard,27.03,63.0,324.36
4538,2024-03-16,Mumbai,MUM-02,VoltNow,Standard,30.33,107.6,363.96
4539,2024-03-16,Mumbai,MUM-02,VoltNow,Fast,22.52,100.1,495.44
4540,2024-03-16,Mumbai,MUM-03,ChargeGrid,Fast,14.68,83.5,322.96
4541,2024-03-16,Mumbai,MUM-03,ChargeGrid,Fast,10.84,29.6,238.48
4542,2024-03-16,Mumbai,MUM-03,VoltNow,Standard,31.35,90.7,376.2
4543,2024-03-16,Mumbai,MUM-03,ChargeGrid,Fast,11.57,63.3,254.54
4544,2024-03-16,Hyderabad,HYD-01,ChargeGrid,Fast,15.64,58.0,344.08
4545,2024-03-16,Hyderabad,HYD-01,VoltNow,Standard,11.61,77.0,139.32
4546,2024-03-16,Hyderabad,HYD-01,ChargeGrid,Standard,6.3,82.2,75.6
4547,2024-03-16,Hyderabad,HYD-01,VoltNow,Standard,19.1,77.6,229.2
4548,2024-03-16,Hyderabad,HYD-02,VoltNow,Standard,15.58,96.5,186.96
4549,2024-03-16,Hyderabad,HYD-02,ChargeGrid,Standard,19.33,68.0,231.96
4550,2024-03-16,Hyderabad,HYD-02,ChargeGrid,Fast,26.59,33.1,584.98
4551,2024-03-16,Hyderabad,HYD-02,ChargeGrid,Standard,28.46,110.8,341.52
4552,2024-03-16,Hyderabad,HYD-02,VoltNow,Standard,21.97,28.6,263.64
4553,2024-03-17,Bengaluru,BLR-01,VoltNow,Fast,7.12,92.9,156.64
4554,2024-03-17,Bengaluru,BLR-01,ChargeGrid,Standard,10.66,69.9,127.92
4555,2024-03-17,Bengaluru,BLR-01,ChargeGrid,Standard,14.29,89.2,171.48
4556,2024-03-17,Bengaluru,BLR-01,ChargeGrid,Standard,16.43,78.9,197.16
4557,2024-03-17,Bengaluru,BLR-02,ChargeGrid,Fast,25.05,106.1,551.1
4558,2024-03-17,Bengaluru,BLR-02,VoltNow,Standard,8.13,104.6,97.56
4559,2024-03-17,Bengaluru,BLR-02,ChargeGrid,Standard,29.15,84.8,349.8
4560,2024-03-17,Bengaluru,BLR-02,VoltNow,Standard,21.16,72.0,253.92
4561,2024-03-17,Bengaluru,BLR-02,ChargeGrid,Fast,18.46,76.0,406.12
4562,2024-03-17,Bengaluru,BLR-03,VoltNow,Standard,26.08,92.6,312.96
4563,2024-03-17,Bengaluru,BLR-03,VoltNow,Fast,18.01,61.0,396.22
4564,2024-03-17,Bengaluru,BLR-03,VoltNow,Fast,19.59,94.6,430.98
4565,2024-03-17,Bengaluru,BLR-03,VoltNow,Fast,33.48,90.1,736.56
4566,2024-03-17,Bengaluru,BLR-03,ChargeGrid,Standard,15.6,102.7,187.2
4567,2024-03-17,Bengaluru,BLR-03,VoltNow,Fast,6.19,74.3,136.18
4568,2024-03-17,Delhi,DEL-01,ChargeGrid,Fast,10.24,36.9,225.28
4569,2024-03-17,Delhi,DEL-01,ChargeGrid,Fast,24.68,108.6,542.96
4570,2024-03-17,Delhi,DEL-01,ChargeGrid,Fast,23.55,63.2,518.1
4571,2024-03-17,Delhi,DEL-02,ChargeGrid,Standard,25.05,109.2,300.6
4572,2024-03-17,Delhi,DEL-02,ChargeGrid,Fast,13.22,96.8,290.84
4573,2024-03-17,Delhi,DEL-02,ChargeGrid,Fast,25.45,71.6,559.9
4574,2024-03-17,Delhi,DEL-02,VoltNow,Standard,33.77,87.3,405.24
4575,2024-03-17,Delhi,DEL-02,ChargeGrid,Fast,19.24,77.2,423.28
4576,2024-03-17,Delhi,DEL-02,VoltNow,Fast,8.82,24.6,194.04
4577,2024-03-17,Delhi,DEL-02,ChargeGrid,Fast,9.05,116.1,199.1
4578,2024-03-17,Mumbai,MUM-01,ChargeGrid,Standard,8.23,25.1,98.76
4579,2024-03-17,Mumbai,MUM-01,ChargeGrid,Fast,27.48,48.3,604.56
4580,2024-03-17,Mumbai,MUM-01,ChargeGrid,Standard,14.93,38.6,179.16
4581,2024-03-17,Mumbai,MUM-01,ChargeGrid,Standard,31.22,21.9,374.64
4582,2024-03-17,Mumbai,MUM-02,VoltNow,Standard,28.07,40.1,336.84
4583,2024-03-17,Mumbai,MUM-02,VoltNow,Fast,8.26,44.8,181.72
4584,2024-03-17,Mumbai,MUM-02,ChargeGrid,Standard,32.69,81.5,392.28
4585,2024-03-17,Mumbai,MUM-03,ChargeGrid,Fast,20.79,85.5,457.38
4586,2024-03-17,Mumbai,MUM-03,ChargeGrid,Standard,16.07,40.0,192.84
4587,2024-03-17,Mumbai,MUM-03,ChargeGrid,Standard,22.16,73.8,265.92
4588,2024-03-17,Mumbai,MUM-03,VoltNow,Fast,32.33,83.7,711.26
4589,2024-03-17,Mumbai,MUM-03,ChargeGrid,Standard,31.12,32.9,373.44
4590,2024-03-17,Mumbai,MUM-03,VoltNow,Fast,11.15,106.4,245.3
4591,2024-03-17,Mumbai,MUM-03,VoltNow,Fast,16.85,86.3,370.7
4592,2024-03-17,Mumbai,MUM-03,VoltNow,Standard,19.17,29.1,230.04
4593,2024-03-17,Hyderabad,HYD-01,ChargeGrid,Fast,34.5,77.6,759.0
4594,2024-03-17,Hyderabad,HYD-01,ChargeGrid,Fast,30.25,77.4,665.5
4595,2024-03-17,Hyderabad,HYD-01,VoltNow,Fast,21.57,116.2,474.54
4596,2024-03-17,Hyderabad,HYD-01,ChargeGrid,Standard,21.51,23.2,258.12
4597,2024-03-17,Hyderabad,HYD-01,ChargeGrid,Standard,15.54,45.8,186.48
4598,2024-03-17,Hyderabad,HYD-01,VoltNow,Fast,27.57,50.9,606.54
4599,2024-03-17,Hyderabad,HYD-01,ChargeGrid,Fast,11.99,67.7,263.78
4600,2024-03-17,Hyderabad,HYD-02,VoltNow,Fast,7.92,109.1,174.24
4601,2024-03-17,Hyderabad,HYD-02,VoltNow,Fast,26.65,109.0,586.3
4602,2024-03-17,Hyderabad,HYD-02,ChargeGrid,Fast,27.12,48.1,596.64
4603,2024-03-17,Hyderabad,HYD-02,VoltNow,Fast,29.81,93.6,655.82
4604,2024-03-18,Bengaluru,BLR-01,VoltNow,Fast,31.96,32.9,703.12
4605,2024-03-18,Bengaluru,BLR-01,ChargeGrid,Standard,12.19,32.5,146.28
4606,2024-03-18,Bengaluru,BLR-01,VoltNow,Fast,14.46,108.6,318.12
4607,2024-03-18,Bengaluru,BLR-01,ChargeGrid,Standard,24.23,112.0,290.76
4608,2024-03-18,Bengaluru,BLR-01,ChargeGrid,Standard,8.12,80.5,97.44
4609,2024-03-18,Bengaluru,BLR-01,ChargeGrid,Fast,8.4,20.5,184.8
4610,2024-03-18,Bengaluru,BLR-01,ChargeGrid,Standard,27.11,97.1,325.32
4611,2024-03-18,Bengaluru,BLR-01,VoltNow,Fast,22.87,57.5,503.14
4612,2024-03-18,Bengaluru,BLR-02,ChargeGrid,Fast,25.06,97.3,551.32
4613,2024-03-18,Bengaluru,BLR-02,ChargeGrid,Standard,16.62,21.5,199.44
4614,2024-03-18,Bengaluru,BLR-02,ChargeGrid,Standard,17.77,40.8,213.24
4615,2024-03-18,Bengaluru,BLR-02,VoltNow,Fast,32.01,80.7,704.22
4616,2024-03-18,Bengaluru,BLR-02,ChargeGrid,Fast,19.0,98.7,418.0
4617,2024-03-18,Bengaluru,BLR-02,ChargeGrid,Fast,9.76,97.5,214.72
4618,2024-03-18,Bengaluru,BLR-03,VoltNow,Standard,8.75,108.8,105.0
4619,2024-03-18,Bengaluru,BLR-03,ChargeGrid,Fast,32.97,70.2,725.34
4620,2024-03-18,Bengaluru,BLR-03,ChargeGrid,Fast,20.64,35.1,454.08
4621,2024-03-18,Bengaluru,BLR-03,VoltNow,Fast,24.52,63.7,539.44
4622,2024-03-18,Delhi,DEL-01,VoltNow,Fast,6.58,69.7,144.76
4623,2024-03-18,Delhi,DEL-01,VoltNow,Fast,22.79,76.6,501.38
4624,2024-03-18,Delhi,DEL-01,ChargeGrid,Fast,31.84,44.7,700.48
4625,2024-03-18,Delhi,DEL-01,VoltNow,Standard,16.02,87.6,192.24
4626,2024-03-18,Delhi,DEL-02,VoltNow,Standard,16.96,58.3,203.52
4627,2024-03-18,Delhi,DEL-02,VoltNow,Fast,17.09,74.6,375.98
4628,2024-03-18,Delhi,DEL-02,VoltNow,Standard,33.74,87.1,404.88
4629,2024-03-18,Delhi,DEL-02,ChargeGrid,Fast,10.74,21.0,236.28
4630,2024-03-18,Delhi,DEL-02,VoltNow,Standard,28.39,116.4,340.68
4631,2024-03-18,Delhi,DEL-02,ChargeGrid,Standard,11.58,113.7,138.96
4632,2024-03-18,Mumbai,MUM-01,ChargeGrid,Fast,27.62,71.0,607.64
4633,2024-03-18,Mumbai,MUM-01,VoltNow,Fast,21.29,102.1,468.38
4634,2024-03-18,Mumbai,MUM-01,ChargeGrid,Standard,27.31,51.7,327.72
4635,2024-03-18,Mumbai,MUM-01,ChargeGrid,Standard,17.48,109.7,209.76
4636,2024-03-18,Mumbai,MUM-01,VoltNow,Standard,27.21,84.3,326.52
4637,2024-03-18,Mumbai,MUM-01,ChargeGrid,Fast,6.91,117.6,152.02
4638,2024-03-18,Mumbai,MUM-01,ChargeGrid,Fast,20.02,54.0,440.44
4639,2024-03-18,Mumbai,MUM-01,ChargeGrid,Fast,19.39,45.4,426.58
4640,2024-03-18,Mumbai,MUM-01,VoltNow,Fast,24.06,60.6,529.32
4641,2024-03-18,Mumbai,MUM-02,ChargeGrid,Fast,32.69,102.4,719.18
4642,2024-03-18,Mumbai,MUM-02,VoltNow,Standard,34.29,89.1,411.48
4643,2024-03-18,Mumbai,MUM-02,ChargeGrid,Fast,22.18,75.4,487.96
4644,2024-03-18,Mumbai,MUM-02,VoltNow,Fast,6.53,64.1,143.66
4645,2024-03-18,Mumbai,MUM-02,ChargeGrid,Fast,17.21,25.1,378.62
4646,2024-03-18,Mumbai,MUM-02,VoltNow,Standard,6.77,104.2,81.24
4647,2024-03-18,Mumbai,MUM-02,ChargeGrid,Fast,26.57,21.1,584.54
4648,2024-03-18,Mumbai,MUM-02,ChargeGrid,Standard,33.12,34.7,397.44
4649,2024-03-18,Mumbai,MUM-03,VoltNow,Fast,24.32,36.2,535.04
4650,2024-03-18,Mumbai,MUM-03,ChargeGrid,Standard,7.17,86.2,86.04
4651,2024-03-18,Mumbai,MUM-03,ChargeGrid,Fast,27.21,72.5,598.62
4652,2024-03-18,Mumbai,MUM-03,VoltNow,Standard,31.67,74.7,380.04
4653,2024-03-18,Mumbai,MUM-03,VoltNow,Standard,16.28,31.7,195.36
4654,2024-03-18,Mumbai,MUM-03,VoltNow,Fast,23.42,78.4,515.24
4655,2024-03-18,Mumbai,MUM-03,ChargeGrid,Fast,23.82,35.5,524.04
4656,2024-03-18,Hyderabad,HYD-01,VoltNow,Fast,17.14,76.0,377.08
4657,2024-03-18,Hyderabad,HYD-01,ChargeGrid,Fast,28.89,101.3,635.58
4658,2024-03-18,Hyderabad,HYD-01,VoltNow,Fast,8.04,112.9,176.88
4659,2024-03-18,Hyderabad,HYD-01,VoltNow,Fast,9.55,67.0,210.1
4660,2024-03-18,Hyderabad,HYD-01,ChargeGrid,Fast,20.07,115.5,441.54
4661,2024-03-18,Hyderabad,HYD-02,VoltNow,Fast,26.21,101.1,576.62
4662,2024-03-18,Hyderabad,HYD-02,VoltNow,Fast,22.66,58.3,498.52
4663,2024-03-18,Hyderabad,HYD-02,VoltNow,Standard,21.17,72.4,254.04
4664,2024-03-18,Hyderabad,HYD-02,VoltNow,Standard,9.85,38.7,118.2
4665,2024-03-18,Hyderabad,HYD-02,ChargeGrid,Standard,8.31,53.0,99.72
4666,2024-03-18,Hyderabad,HYD-02,ChargeGrid,Fast,6.53,79.9,143.66
4667,2024-03-18,Hyderabad,HYD-02,ChargeGrid,Fast,32.46,67.7,714.12
4668,2024-03-18,Hyderabad,HYD-02,VoltNow,Fast,18.54,31.4,407.88
4669,2024-03-18,Hyderabad,HYD-02,ChargeGrid,Standard,21.09,25.3,253.08
4670,2024-03-19,Bengaluru,BLR-01,VoltNow,Standard,7.19,101.1,86.28
4671,2024-03-19,Bengaluru,BLR-01,ChargeGrid,Standard,10.47,72.4,125.64
4672,2024-03-19,Bengaluru,BLR-01,ChargeGrid,Fast,15.27,117.0,335.94
4673,2024-03-19,Bengaluru,BLR-01,VoltNow,Fast,9.38,86.7,206.36
4674,2024-03-19,Bengaluru,BLR-01,ChargeGrid,Fast,10.75,52.2,236.5
4675,2024-03-19,Bengaluru,BLR-01,VoltNow,Standard,17.53,49.8,210.36
4676,2024-03-19,Bengaluru,BLR-01,ChargeGrid,Fast,25.12,88.0,552.64
4677,2024-03-19,Bengaluru,BLR-01,VoltNow,Standard,14.73,42.4,176.76
4678,2024-03-19,Bengaluru,BLR-02,ChargeGrid,Fast,33.6,57.6,739.2
4679,2024-03-19,Bengaluru,BLR-02,ChargeGrid,Standard,34.71,47.9,416.52
4680,2024-03-19,Bengaluru,BLR-02,ChargeGrid,Fast,17.37,32.4,382.14
4681,2024-03-19,Bengaluru,BLR-02,ChargeGrid,Standard,32.83,79.1,393.96
4682,2024-03-19,Bengaluru,BLR-02,ChargeGrid,Fast,34.26,78.5,753.72
4683,2024-03-19,Bengaluru,BLR-02,VoltNow,Fast,14.41,105.5,317.02
4684,2024-03-19,Bengaluru,BLR-03,ChargeGrid,Fast,32.88,117.6,723.36
4685,2024-03-19,Bengaluru,BLR-03,ChargeGrid,Standard,23.96,34.8,287.52
4686,2024-03-19,Bengaluru,BLR-03,VoltNow,Standard,30.1,25.5,361.2
4687,2024-03-19,Bengaluru,BLR-03,VoltNow,Fast,34.1,119.6,750.2
4688,2024-03-19,Bengaluru,BLR-03,VoltNow,Fast,30.47,64.4,670.34
4689,2024-03-19,Bengaluru,BLR-03,VoltNow,Standard,31.65,85.7,379.8
4690,2024-03-19,Delhi,DEL-01,VoltNow,Standard,22.15,96.8,265.8
4691,2024-03-19,Delhi,DEL-01,VoltNow,Standard,21.6,62.7,259.2
4692,2024-03-19,Delhi,DEL-01,VoltNow,Fast,31.89,37.5,701.58
4693,2024-03-19,Delhi,DEL-01,VoltNow,Fast,11.08,37.9,243.76
4694,2024-03-19,Delhi,DEL-02,ChargeGrid,Fast,14.04,100.6,308.88
4695,2024-03-19,Delhi,DEL-02,ChargeGrid,Standard,14.78,81.0,177.36
4696,2024-03-19,Delhi,DEL-02,ChargeGrid,Fast,10.62,53.9,233.64
4697,2024-03-19,Delhi,DEL-02,VoltNow,Standard,21.89,58.0,262.68
4698,2024-03-19,Delhi,DEL-02,VoltNow,Standard,29.34,76.2,352.08
4699,2024-03-19,Delhi,DEL-02,ChargeGrid,Fast,25.2,66.9,554.4
4700,2024-03-19,Delhi,DEL-02,ChargeGrid,Fast,6.18,93.3,135.96
4701,2024-03-19,Mumbai,MUM-01,VoltNow,Standard,26.48,67.2,317.76
4702,2024-03-19,Mumbai,MUM-01,ChargeGrid,Standard,10.26,110.6,123.12
4703,2024-03-19,Mumbai,MUM-01,ChargeGrid,Standard,32.58,108.7,390.96
4704,2024-03-19,Mumbai,MUM-01,VoltNow,Standard,14.69,58.4,176.28
4705,2024-03-19,Mumbai,MUM-01,ChargeGrid,Fast,20.85,62.0,458.7
4706,2024-03-19,Mumbai,MUM-02,ChargeGrid,Standard,21.08,107.3,252.96
4707,2024-03-19,Mumbai,MUM-02,VoltNow,Fast,25.28,78.2,556.16
4708,2024-03-19,Mumbai,MUM-02,VoltNow,Fast,21.86,37.1,480.92
4709,2024-03-19,Mumbai,MUM-02,VoltNow,Fast,23.41,102.1,515.02
4710,2024-03-19,Mumbai,MUM-02,ChargeGrid,Fast,31.03,95.5,682.66
4711,2024-03-19,Mumbai,MUM-02,ChargeGrid,Fast,15.43,36.3,339.46
4712,2024-03-19,Mumbai,MUM-02,VoltNow,Fast,6.43,87.7,141.46
4713,2024-03-19,Mumbai,MUM-03,VoltNow,Standard,18.48,80.7,221.76
4714,2024-03-19,Mumbai,MUM-03,ChargeGrid,Fast,14.61,86.7,321.42
4715,2024-03-19,Mumbai,MUM-03,VoltNow,Fast,34.31,37.7,754.82
4716,2024-03-19,Mumbai,MUM-03,ChargeGrid,Fast,13.48,42.6,296.56
4717,2024-03-19,Mumbai,MUM-03,VoltNow,Standard,25.61,36.1,307.32
4718,2024-03-19,Hyderabad,HYD-01,VoltNow,Fast,7.26,34.4,159.72
4719,2024-03-19,Hyderabad,HYD-01,VoltNow,Standard,32.5,82.2,390.0
4720,2024-03-19,Hyderabad,HYD-01,ChargeGrid,Standard,13.79,69.7,165.48
4721,2024-03-19,Hyderabad,HYD-01,ChargeGrid,Fast,19.04,32.2,418.88
4722,2024-03-19,Hyderabad,HYD-01,ChargeGrid,Fast,9.94,100.4,218.68
4723,2024-03-19,Hyderabad,HYD-01,VoltNow,Fast,8.18,118.6,179.96
4724,2024-03-19,Hyderabad,HYD-01,ChargeGrid,Standard,13.74,89.9,164.88
4725,2024-03-19,Hyderabad,HYD-01,ChargeGrid,Standard,23.81,51.8,285.72
4726,2024-03-19,Hyderabad,HYD-01,ChargeGrid,Fast,18.83,75.2,414.26
4727,2024-03-19,Hyderabad,HYD-02,ChargeGrid,Fast,16.38,45.5,360.36
4728,2024-03-19,Hyderabad,HYD-02,ChargeGrid,Standard,18.65,58.5,223.8
4729,2024-03-19,Hyderabad,HYD-02,ChargeGrid,Standard,24.57,99.3,294.84
4730,2024-03-19,Hyderabad,HYD-02,VoltNow,Standard,27.18,46.9,326.16
4731,2024-03-19,Hyderabad,HYD-02,VoltNow,Fast,23.3,21.8,512.6
4732,2024-03-19,Hyderabad,HYD-02,ChargeGrid,Fast,31.87,89.1,701.14
4733,2024-03-19,Hyderabad,HYD-02,VoltNow,Standard,26.23,35.3,314.76
4734,2024-03-19,Hyderabad,HYD-02,ChargeGrid,Standard,14.34,87.3,172.08
4735,2024-03-20,Bengaluru,BLR-01,VoltNow,Fast,23.58,95.8,518.76
4736,2024-03-20,Bengaluru,BLR-01,VoltNow,Fast,30.89,26.7,679.58
4737,2024-03-20,Bengaluru,BLR-01,ChargeGrid,Fast,12.85,27.2,282.7
4738,2024-03-20,Bengaluru,BLR-01,ChargeGrid,Fast,22.21,39.5,488.62
4739,2024-03-20,Bengaluru,BLR-01,ChargeGrid,Fast,28.23,118.8,621.06
4740,2024-03-20,Bengaluru,BLR-01,VoltNow,Fast,26.72,118.7,587.84
4741,2024-03-20,Bengaluru,BLR-01,ChargeGrid,Fast,29.85,114.1,656.7
4742,2024-03-20,Bengaluru,BLR-01,VoltNow,Fast,34.74,74.2,764.28
4743,2024-03-20,Bengaluru,BLR-01,VoltNow,Fast,7.59,76.6,166.98
4744,2024-03-20,Bengaluru,BLR-02,ChargeGrid,Standard,31.41,62.3,376.92
4745,2024-03-20,Bengaluru,BLR-02,VoltNow,Fast,24.22,85.8,532.84
4746,2024-03-20,Bengaluru,BLR-02,ChargeGrid,Fast,25.77,106.5,566.94
4747,2024-03-20,Bengaluru,BLR-02,VoltNow,Fast,18.99,31.9,417.78
4748,2024-03-20,Bengaluru,BLR-02,VoltNow,Fast,29.87,55.5,657.14
4749,2024-03-20,Bengaluru,BLR-02,VoltNow,Standard,22.48,96.7,269.76
4750,2024-03-20,Bengaluru,BLR-02,ChargeGrid,Standard,33.53,49.8,402.36
4751,2024-03-20,Bengaluru,BLR-03,ChargeGrid,Fast,30.83,88.3,678.26
4752,2024-03-20,Bengaluru,BLR-03,VoltNow,Fast,18.52,117.3,407.44
4753,2024-03-20,Bengaluru,BLR-03,VoltNow,Fast,22.44,64.5,493.68
4754,2024-03-20,Bengaluru,BLR-03,VoltNow,Fast,26.37,103.3,580.14
4755,2024-03-20,Bengaluru,BLR-03,ChargeGrid,Standard,24.89,45.4,298.68
4756,2024-03-20,Bengaluru,BLR-03,VoltNow,Fast,34.6,113.7,761.2
4757,2024-03-20,Bengaluru,BLR-03,VoltNow,Fast,33.96,54.6,747.12
4758,2024-03-20,Bengaluru,BLR-03,VoltNow,Standard,16.24,34.6,194.88
4759,2024-03-20,Delhi,DEL-01,ChargeGrid,Standard,26.46,118.6,317.52
4760,2024-03-20,Delhi,DEL-01,VoltNow,Fast,6.37,84.3,140.14
4761,2024-03-20,Delhi,DEL-01,VoltNow,Standard,23.46,113.5,281.52
4762,2024-03-20,Delhi,DEL-01,ChargeGrid,Fast,9.09,87.4,199.98
4763,2024-03-20,Delhi,DEL-02,VoltNow,Standard,26.86,76.1,322.32
4764,2024-03-20,Delhi,DEL-02,ChargeGrid,Fast,10.79,80.7,237.38
4765,2024-03-20,Delhi,DEL-02,VoltNow,Standard,13.03,113.7,156.36
4766,2024-03-20,Delhi,DEL-02,ChargeGrid,Fast,6.49,60.5,142.78
4767,2024-03-20,Delhi,DEL-02,VoltNow,Fast,34.79,117.2,765.38
4768,2024-03-20,Mumbai,MUM-01,ChargeGrid,Fast,30.35,51.1,667.7
4769,2024-03-20,Mumbai,MUM-01,ChargeGrid,Standard,22.4,62.1,268.8
4770,2024-03-20,Mumbai,MUM-01,ChargeGrid,Fast,17.29,81.6,380.38
4771,2024-03-20,Mumbai,MUM-01,VoltNow,Fast,32.35,49.8,711.7
4772,2024-03-20,Mumbai,MUM-01,VoltNow,Fast,30.05,46.9,661.1
4773,2024-03-20,Mumbai,MUM-01,VoltNow,Standard,17.02,61.3,204.24
4774,2024-03-20,Mumbai,MUM-02,ChargeGrid,Fast,11.13,73.2,244.86
4775,2024-03-20,Mumbai,MUM-02,ChargeGrid,Standard,28.41,104.1,340.92
4776,2024-03-20,Mumbai,MUM-02,ChargeGrid,Fast,20.04,112.0,440.88
4777,2024-03-20,Mumbai,MUM-02,VoltNow,Fast,17.55,114.6,386.1
4778,2024-03-20,Mumbai,MUM-02,ChargeGrid,Fast,29.18,66.3,641.96
4779,2024-03-20,Mumbai,MUM-02,VoltNow,Standard,19.12,87.8,229.44
4780,2024-03-20,Mumbai,MUM-03,ChargeGrid,Fast,31.51,48.0,693.22
4781,2024-03-20,Mumbai,MUM-03,ChargeGrid,Fast,26.79,54.4,589.38
4782,2024-03-20,Mumbai,MUM-03,VoltNow,Fast,10.14,53.3,223.08
4783,2024-03-20,Mumbai,MUM-03,VoltNow,Fast,25.79,85.1,567.38
4784,2024-03-20,Mumbai,MUM-03,VoltNow,Fast,11.65,44.4,256.3
4785,2024-03-20,Mumbai,MUM-03,VoltNow,Fast,31.23,109.0,687.06
4786,2024-03-20,Mumbai,MUM-03,ChargeGrid,Standard,32.02,40.7,384.24
4787,2024-03-20,Mumbai,MUM-03,VoltNow,Standard,15.12,68.6,181.44
4788,2024-03-20,Hyderabad,HYD-01,ChargeGrid,Fast,11.68,41.6,256.96
4789,2024-03-20,Hyderabad,HYD-01,ChargeGrid,Standard,22.69,113.8,272.28
4790,2024-03-20,Hyderabad,HYD-01,ChargeGrid,Fast,13.96,52.6,307.12
4791,2024-03-20,Hyderabad,HYD-01,ChargeGrid,Fast,28.65,97.5,630.3
4792,2024-03-20,Hyderabad,HYD-02,ChargeGrid,Fast,10.43,69.4,229.46
4793,2024-03-20,Hyderabad,HYD-02,ChargeGrid,Fast,13.67,90.6,300.74
4794,2024-03-20,Hyderabad,HYD-02,ChargeGrid,Standard,28.73,43.4,344.76
4795,2024-03-20,Hyderabad,HYD-02,ChargeGrid,Fast,22.69,51.3,499.18
4796,2024-03-20,Hyderabad,HYD-02,ChargeGrid,Standard,34.88,57.4,418.56
4797,2024-03-20,Hyderabad,HYD-02,ChargeGrid,Fast,18.84,20.4,414.48
4798,2024-03-21,Bengaluru,BLR-01,VoltNow,Standard,17.4,48.2,208.8
4799,2024-03-21,Bengaluru,BLR-01,VoltNow,Fast,17.02,101.1,374.44
4800,2024-03-21,Bengaluru,BLR-01,ChargeGrid,Fast,17.68,22.1,388.96
4801,2024-03-21,Bengaluru,BLR-01,VoltNow,Fast,15.92,116.3,350.24
4802,2024-03-21,Bengaluru,BLR-01,VoltNow,Fast,11.03,33.5,242.66
4803,2024-03-21,Bengaluru,BLR-01,ChargeGrid,Standard,26.74,78.8,320.88
4804,2024-03-21,Bengaluru,BLR-01,VoltNow,Standard,10.16,33.2,121.92
4805,2024-03-21,Bengaluru,BLR-02,ChargeGrid,Fast,19.6,38.9,431.2
4806,2024-03-21,Bengaluru,BLR-02,VoltNow,Standard,26.54,24.6,318.48
4807,2024-03-21,Bengaluru,BLR-02,ChargeGrid,Fast,29.55,74.5,650.1
4808,2024-03-21,Bengaluru,BLR-03,ChargeGrid,Fast,34.86,51.6,766.92
4809,2024-03-21,Bengaluru,BLR-03,VoltNow,Fast,12.53,99.9,275.66
4810,2024-03-21,Bengaluru,BLR-03,VoltNow,Fast,33.9,26.3,745.8
4811,2024-03-21,Bengaluru,BLR-03,VoltNow,Fast,24.21,56.9,532.62
4812,2024-03-21,Delhi,DEL-01,VoltNow,Fast,25.63,45.9,563.86
4813,2024-03-21,Delhi,DEL-01,VoltNow,Fast,10.5,115.7,231.0
4814,2024-03-21,Delhi,DEL-01,ChargeGrid,Standard,23.07,87.2,276.84
4815,2024-03-21,Delhi,DEL-01,VoltNow,Fast,32.22,78.1,708.84
4816,2024-03-21,Delhi,DEL-02,ChargeGrid,Fast,14.17,81.4,311.74
4817,2024-03-21,Delhi,DEL-02,VoltNow,Fast,12.84,53.1,282.48
4818,2024-03-21,Delhi,DEL-02,ChargeGrid,Standard,20.85,108.6,250.2
4819,2024-03-21,Delhi,DEL-02,ChargeGrid,Standard,22.39,67.9,268.68
4820,2024-03-21,Delhi,DEL-02,VoltNow,Standard,8.2,33.8,98.4
4821,2024-03-21,Mumbai,MUM-01,VoltNow,Standard,13.33,88.3,159.96
4822,2024-03-21,Mumbai,MUM-01,ChargeGrid,Fast,34.18,52.2,751.96
4823,2024-03-21,Mumbai,MUM-01,VoltNow,Fast,30.03,31.5,660.66
